,index,AgeBins,Bldg Type,Gr Liv Area,Lot Frontage,Lot Area,Has2ndFloor,HasBasement,HasGarage,has_fireplace,Bedroom AbvGr,Kitchen AbvGr,Bathrooms,Overall Qual,SalePrice
2348,2850,3,1Fam,1784,96,13132,True,True,True,0,4,1,1.5,5,138887
2349,2851,3,1Fam,1510,69,4899,True,True,True,0,3,1,1.0,6,149000
2350,2852,3,1Fam,1522,60,6000,False,True,False,0,4,1,2.0,5,102000
2351,2854,3,1Fam,1802,54,7588,True,True,True,1,4,1,1.5,7,200100
2352,2855,3,1Fam,1465,84,10164,True,True,True,1,3,1,2.0,5,131000
2353,2856,3,1Fam,1288,51,6191,True,True,True,0,4,1,1.0,5,112000
2354,2858,3,1Fam,1550,66,21780,True,True,True,1,3,1,1.5,6,195000
2355,2859,3,1Fam,1517,70,11435,True,True,True,1,3,1,1.0,8,230000
2356,2860,3,1Fam,1717,80,12400,True,True,True,1,2,1,1.5,5,194000
2357,2861,3,1Fam,1180,80,11600,False,True,True,1,2,1,1.0,4,137500
2358,2862,3,1Fam,2057,86,11500,True,True,True,1,3,1,1.5,7,250000
2359,2863,3,1Fam,1671,81,8170,True,True,True,1,4,1,2.0,7,218000
2360,2864,3,1Fam,2345,80,16560,True,True,True,1,4,1,2.5,6,239000
2361,2865,3,1Fam,1609,70,12320,True,True,True,1,3,1,1.5,7,199500
2362,2866,3,1Fam,1801,70,14210,True,True,True,1,3,1,1.5,6,210000
2363,2868,2,1Fam,1647,80,12984,False,True,True,1,3,1,2.0,5,217500
2364,2869,3,1Fam,2315,78,15600,True,True,True,1,4,1,2.0,5,257000
2365,2870,3,2fmCon,1336,90,15750,False,True,True,1,2,1,1.0,5,157000
2366,2871,2,1Fam,1844,70,16381,False,True,True,1,3,1,2.0,6,223000
2367,2872,3,1Fam,976,50,7288,False,True,True,0,2,1,1.0,5,102000
2368,2873,3,1Fam,1285,50,7000,True,True,True,0,3,1,1.0,6,145400
2369,2874,3,1Fam,672,61,8534,False,True,False,0,2,1,1.0,4,72000
2370,2875,3,1Fam,641,50,7030,False,True,True,0,2,1,1.0,4,85000
2371,2877,2,1Fam,1638,75,9060,True,True,True,0,4,1,2.0,6,139000
2372,2884,0,TwnhsE,1646,44,3842,False,True,True,1,2,1,2.0,8,300000
2373,2885,2,1Fam,1625,69,23580,False,True,True,1,3,1,2.0,6,242500
2374,2886,2,Duplex,1664,65,8385,False,True,True,0,4,2,2.0,6,145000
2375,2887,0,1Fam,1491,70,9116,False,True,True,0,3,1,2.0,8,209000
2376,2888,2,Duplex,1004,78,10530,False,True,True,0,2,1,1.0,6,135000
2377,2894,2,1Fam,1707,81,16669,False,True,True,1,2,1,2.5,8,228000
2378,2895,1,1Fam,1137,54,13811,False,True,True,1,2,1,2.0,6,176000
2379,2896,1,1Fam,1339,50,8049,False,True,True,1,2,1,2.0,7,180000
2380,2898,1,1Fam,1403,81,8098,False,True,True,0,2,1,2.0,6,202000
2381,2899,0,1Fam,1800,85,14331,False,True,True,1,3,1,2.0,8,312500
2382,2900,0,1Fam,1960,95,13618,False,True,True,1,3,1,2.0,8,320000
2383,2904,1,Duplex,1368,78,7020,False,True,True,0,2,2,2.0,7,215000
2384,2905,1,Twnhs,1216,32,4500,False,True,True,0,2,1,2.0,6,164000
2385,2906,1,TwnhsE,1337,32,4500,False,True,True,0,2,1,2.0,6,153500
2386,2908,2,TwnhsE,1304,41,2665,True,True,True,1,3,1,1.5,5,104500
2387,2909,2,TwnhsE,1475,41,2665,True,True,True,1,4,1,2.0,5,127000
2388,2911,2,1Fam,874,58,10172,False,True,True,0,3,1,1.0,5,126500
2389,2912,2,Duplex,1652,73,11836,False,True,True,0,4,2,2.0,5,146500
2390,2913,2,Twnhs,630,21,1470,False,True,False,0,1,1,1.0,4,73000
2391,2914,2,TwnhsE,1092,21,1484,True,True,True,0,3,1,1.5,4,79400
2392,2915,2,1Fam,1360,80,13384,False,True,True,1,3,1,1.0,5,140000
2393,2918,2,Twnhs,1092,21,1526,True,True,False,0,3,1,1.5,4,79500
2394,2919,2,Twnhs,1092,21,1936,True,True,False,0,3,1,1.5,4,90500
2395,2921,2,Duplex,1728,55,12640,False,True,True,0,4,2,2.0,6,150900
2396,2923,2,1Fam,1126,80,17400,False,True,True,1,3,1,2.0,5,160000
2397,2925,2,1Fam,1003,37,7937,False,True,True,0,3,1,1.0,6,142500
2398,2926,2,1Fam,902,73,8885,False,True,True,0,2,1,1.0,5,131000
2399,2927,1,1Fam,970,62,10441,False,True,False,0,3,1,1.0,5,132000
2400,2928,2,1Fam,1389,77,10010,False,True,True,1,2,1,1.0,5,170000
2401,2929,1,1Fam,2000,74,9627,True,True,True,1,3,1,2.5,7,188000
